"id","team_id","customer_id","batch_flag","is_deleted","remark","created_at","updated_at","deleted_at"
"443817914367471617","490","442704583615291392","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914401026048","490","442704583883726849","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914430386177","490","442704584248631296","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914463940608","490","442704584475123712","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914497495041","490","442704584722587648","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914531049472","490","442704584957468672","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914564603905","490","442704585221709824","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914598158336","490","442704585473368064","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914631712769","490","442704585678888962","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914665267200","490","442704585993461761","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914698821633","490","442704586312228865","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914732376064","490","442704586563887105","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914765930497","490","442704586811351041","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914799484928","490","442704587104952320","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914833039361","490","442704587486633984","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914866593792","490","442704587780235264","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914900148225","490","442704588061253632","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914933702656","490","442704588333883392","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817914967257089","490","442704588543598592","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915005005824","490","442704588866560000","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915034365953","490","442704589193715712","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915067920384","490","442704589529260032","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915101474817","490","442704589801889792","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915135029248","490","442704590116462592","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915168583681","490","442704590405869569","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915202138112","490","442704590741413888","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915235692545","490","442704591018237952","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915269246976","490","442704591202787328","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915302801409","490","442704591467028480","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915336355840","490","442704591680937984","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915369910273","490","442704592125534209","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915403464704","490","442704592360415233","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915437019137","490","442704592616267776","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915470573568","490","442704592884703233","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915504128001","490","442704593157332993","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915533488128","490","442704593446739968","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915567042561","490","442704593853587456","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915600596992","490","442704594159771648","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915634151425","490","442704594491121665","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915671900160","490","442704594751168513","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915705454593","490","442704594956689409","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915739009024","490","442704595258679296","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915772563457","490","442704595472588801","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915801923584","490","442704595795550209","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915835478017","490","442704596194009089","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915873226752","490","442704596672159745","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915902586881","490","442704596969955329","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915936141312","490","442704597183864832","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915969695745","490","442704597422940162","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817915999055872","490","442704597674598401","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916032610305","490","442704597972393985","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916066164736","490","442704598173720577","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916099719169","490","442704598479904769","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916133273600","490","442704598802866177","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916166828033","490","442704599037747201","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916200382464","490","442704599281016832","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916233936897","490","442704599608172545","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916267491328","490","442704599922745344","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916301045761","490","442704600136654848","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916334600192","490","442704600409284608","0","0",,"2020-03-09 16:53:56","2020-05-07 15:16:46",
"443817916372348929","490","442704600618999808","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916405903360","490","442704600862269441","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916443652097","490","442704601122316288","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916481400832","490","442704601340420096","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916519149569","490","442704601696935936","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916556898304","490","442704601952788480","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916590452737","490","442704602242195456","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916624007168","490","442704602468687872","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916657561601","490","442704602770677760","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916691116032","490","442704603022336000","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916724670465","490","442704603261411328","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916762419200","490","442704603487903744","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916795973633","490","442704603752144896","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916825333760","490","442704604037357568","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916863082497","490","442704604301598720","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916896636928","490","442704604553256960","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916930191361","490","442704604792332288","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916959551488","490","442704605052379136","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817916997300225","490","442704605295648769","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917026660352","490","442704605509558273","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917060214785","490","442704605761216513","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917093769216","490","442704605979320321","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917127323649","490","442704606277115905","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917160878080","490","442704606507802625","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917194432513","490","442704606738489345","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917227986944","490","442704606973370369","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917261541377","490","442704607220834305","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917295095808","490","442704607564767233","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917328650241","490","442704607787065345","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917362204672","490","442704608009363457","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917395759105","490","442704608273604609","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917429313536","490","442704608676257792","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917462867969","490","442704608881778688","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917496422400","490","442704609112465408","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917529976833","490","442704609351540736","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917563531264","490","442704609695473664","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917597085697","490","442704609905188864","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917630640128","490","442704610114904064","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917664194561","490","442704610383339520","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917697748992","490","442704610618220544","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917731303425","490","442704610978930688","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917760663552","490","442704611264143361","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917794217985","490","442704611532578817","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917827772416","490","442704611771654145","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917865521153","490","442704612002340864","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917894881280","490","442704612241416192","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917928435713","490","442704612497268736","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917961990144","490","442704612723761153","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817917995544577","490","442704613055111169","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918029099008","490","442704613273214977","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918062653441","490","442704613763948544","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918096207872","490","442704614036578304","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918125568001","490","442704614284042240","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918159122432","490","442704614502146048","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918192676865","490","442704614749609985","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918230425600","490","442704615001268225","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918259785729","490","442704615257120769","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918293340160","490","442704615492001793","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918326894593","490","442704615777214464","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918356254720","490","442704616024678400","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918389809153","490","442704616209227776","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918419169280","490","442704616402165760","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918452723713","490","442704616653824000","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918482083840","490","442704616897093632","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918515638273","490","442704617182306304","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918544998400","490","442704617429770240","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918578552833","490","442704617744343040","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918607912960","490","442704618029555712","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918641467393","490","442704618251853824","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918670827520","490","442704618486734848","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918704381953","490","442704618767753216","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918733742080","490","442704619027800064","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918763102209","490","442704619279458305","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918796656640","490","442704619493367809","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918830211073","490","442704619812134913","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918859571200","490","442704620088958976","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918893125633","490","442704620319645697","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918926680064","490","442704620579692545","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918960234497","490","442704620860710913","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817918989594624","490","442704621112369152","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919023149057","490","442704621334667264","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919056703488","490","442704621615685632","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919086063617","490","442704621854760960","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919119618048","490","442704622173528064","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919153172481","490","442704622462935040","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919186726912","490","442704622722981888","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919216087041","490","442704622936891392","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919249641472","490","442704623184355328","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919279001601","490","442704623444402176","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919312556032","490","442704623746392065","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919346110465","490","442704624069353473","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919375470592","490","442704624367149056","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919409025025","490","442704624711081985","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919438385152","490","442704625055014913","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919471939585","490","442704625260535809","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919505494016","490","442704625596080129","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919534854145","490","442704625830961153","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919564214272","490","442704626074230785","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919597768705","490","442704626334277633","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919631323136","490","442704626590130177","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919660683265","490","442704626862759937","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919694237696","490","442704627118612481","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919727792129","490","442704627512877057","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919757152256","490","442704627852615680","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919790706689","490","442704628112662528","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919820066816","490","442704628410458112","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919853621249","490","442704628657922048","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919887175680","490","442704628896997377","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919916535809","490","442704629266096129","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919950090240","490","442704629622611969","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817919983644673","490","442704630029459456","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920013004800","490","442704630268534784","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920046559233","490","442704630570524672","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920080113664","490","442704630855737345","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920113668097","490","442704631132561409","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920143028224","490","442704631413579777","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920176582657","490","442704631635877889","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920210137088","490","442704631879147521","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920243691521","490","442704632155971585","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920277245952","490","442704632365686785","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920310800385","490","442704632663482369","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920344354816","490","442704632910946304","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920377909249","490","442704633389096960","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920407269376","490","442704633653338112","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920445018113","490","442704633871441920","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920478572544","490","442704634068574209","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920512126977","490","442704634370564096","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920541487104","490","442704634710302721","0","0",,"2020-03-09 16:53:57","2020-05-07 15:16:46",
"443817920575041537","490","442704634924212224","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920608595968","490","442704635163287553","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920646344705","490","442704635406557185","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920679899136","490","442704635683381249","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920713453569","490","442704635872124930","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920751202304","490","442704636098617345","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920784756737","490","442704636383830017","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920818311168","490","442704636606128129","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920851865601","490","442704636828426241","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920885420032","490","442704637038141441","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920918974465","490","442704637260439553","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920956723200","490","442704637453377537","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817920990277633","490","442704637688258561","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921028026368","490","442704637981859841","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921065775105","490","442704638250295297","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921103523840","490","442704638501953537","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921137078273","490","442704638745223169","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921170632704","490","442704639026241536","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921204187137","490","442704639550529536","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921237741568","490","442704639806382080","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921275490305","490","442704640011902977","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921309044736","490","442704640267755520","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921342599169","490","442704640628465664","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921376153600","490","442704640867540993","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921409708033","490","442704641148559361","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921443262464","490","442704641328914433","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921476816897","490","442704641626710017","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921510371328","490","442704641832230913","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921543925761","490","442704642054529025","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921590063104","490","442704642469765120","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921627811841","490","442704642696257538","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921661366272","490","442704643128270848","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921694920705","490","442704643434455040","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921732669440","490","442704643673530368","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921766223873","490","442704643962937345","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921799778304","490","442704644160069632","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921837527041","490","442704644357201920","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921871081472","490","442704644533362688","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921904635905","490","442704644738883585","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921938190336","490","442704644977958913","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817921975939073","490","442704645242200064","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922005299200","490","442704645560967169","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922038853633","490","442704645804236800","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922072408064","490","442704646064283648","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922110156801","490","442704646273998849","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922139516928","490","442704646601154561","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922173071361","490","442704646890561536","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922206625792","490","442704647096082432","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922240180225","490","442704647318380544","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922273734656","490","442704647582621696","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922307289089","490","442704647821697024","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922340843520","490","442704648043995136","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922374397953","490","442704648316624896","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922403758080","490","442704648555700226","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922441506817","490","442704648853495809","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922475061248","490","442704649105154049","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922508615681","490","442704649474252800","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922537975808","490","442704649683968000","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922571530241","490","442704649881100289","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922609278976","490","442704650195673088","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922642833409","490","442704650396999680","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922676387840","490","442704650631880704","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922709942273","490","442704650921287680","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922739302400","490","442704651131002880","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922772856833","490","442704651328135168","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922806411264","490","442704651546238976","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922839965697","490","442704651747565568","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922873520128","490","442704651957280768","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922907074561","490","442704652187967488","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922940628992","490","442704652435431424","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817922974183425","490","442704652657729536","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923003543552","490","442704652913582080","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923037097985","490","442704653152657408","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923070652416","490","442704653475618816","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923104206849","490","442704653790191616","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923137761280","490","442704654067015680","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923167121409","490","442704654322868224","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923200675840","490","442704654524194816","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923238424577","490","442704654771658752","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923271979008","490","442704654985568257","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923305533441","490","442704655233032193","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923339087872","490","442704655430164481","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923372642305","490","442704655857983489","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923402002432","490","442704656071892993","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923439751169","490","442704656323551233","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923473305600","490","442704656612958209","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923502665729","490","442704656801701889","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923536220160","490","442704656986251265","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923569774593","490","442704657204355073","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923603329024","490","442704657418264577","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
"443817923632689153","490","442704657611202560","0","0",,"2020-03-09 16:53:58","2020-05-07 15:16:46",
